"BehaviorSpace results (NetLogo 6.2.2)"
"New_Virus_patches.nlogo"
"experiment"
"04/13/2022 00:17:42:974 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-17","17","-17","17"
"[run number]","1","2","3","4","5"
"duration","10","10","10","10","10"
"carriers-shape","person","person","person","person","person"
"infectiousness","50","50","50","50","50"
"number-people","450","450","450","450","450"
"chance-recover","98","98","98","98","98"
"cure-rate","20","20","20","20","20"
"[reporter]","infected","infected","infected","infected","infected"
,"16.043956043956044","13.968957871396896","20.47930283224401","8.869179600886918","5.739514348785872"
,"16.96035242290749","13.053097345132745","20.434782608695652","9.977827050997783","5.960264900662252"
,"17.142857142857142","14.15929203539823","20.434782608695652","9.534368070953436","6.181015452538632"
,"16.299559471365637","13.274336283185843","19.565217391304348","10.643015521064301","5.960264900662252"
,"15.638766519823788","13.082039911308204","20","9.75609756097561","7.06401766004415"
,"15.673289183222957","13.777777777777779","20.26143790849673","12.638580931263856","7.048458149779736"
,"16.114790286975715","14.412416851441243","19.389978213507625","12.88888888888889","7.048458149779736"
,"15.70796460176991","13.747228381374724","16.52173913043478","13.111111111111112","7.268722466960352"
,"16.371681415929203","13.747228381374724","14.814814814814813","13.333333333333334","7.505518763796909"
,"13.90728476821192","12.638580931263856","14.161220043572984","13.968957871396896","7.06401766004415"
,"13.90728476821192","12.638580931263856","12.636165577342048","13.968957871396896","6.401766004415011"
,"13.024282560706402","13.303769401330376","11.11111111111111","13.938053097345133","7.505518763796909"
,"12.141280353200882","13.968957871396896","11.11111111111111","15.011037527593817","9.492273730684326"
,"11.920529801324504","14.222222222222221","9.782608695652174","15.198237885462554","11.258278145695364"
,"10.572687224669604","13.585746102449889","9.565217391304348","14.537444933920703","10.84070796460177"
,"10.572687224669604","12.723214285714285","8.441558441558442","14.096916299559473","11.946902654867257"
,"8.81057268722467","11.383928571428571","7.792207792207792","11.674008810572687","12.610619469026549"
,"8.791208791208792","11.830357142857142","7.792207792207792","11.674008810572687","13.938053097345133"
,"7.032967032967033","12.276785714285714","8.478260869565217","10.989010989010989","14.634146341463413"
,"7.252747252747254","12.723214285714285","8.26086956521739","10.329670329670328","16.666666666666664"
,"6.593406593406594","12.723214285714285","8.043478260869565","9.670329670329672","18.262806236080177"
,"6.153846153846154","12.723214285714285","8.26086956521739","9.47136563876652","18.040089086859687"
,"5.066079295154185","11.160714285714286","7.608695652173914","9.47136563876652","18.262806236080177"
,"4.845814977973569","12.053571428571429","7.608695652173914","9.251101321585903","17.14922048997773"
,"4.6255506607929515","11.830357142857142","7.82608695652174","8.81057268722467","17.59465478841871"
,"3.9735099337748347","12.276785714285714","8.91304347826087","8.167770419426049","18.080357142857142"
,"4.194260485651214","12.5","8.26086956521739","8.185840707964601","18.303571428571427"
,"4.194260485651214","12.946428571428573","7.173913043478261","7.964601769911504","16.517857142857142"
,"3.9735099337748347","12.723214285714285","6.724511930585683","7.52212389380531","15.625"
,"3.9735099337748347","11.830357142857142","8.026030368763557","8.185840707964601","15.436241610738255"
,"4.415011037527594","12.24944320712695","7.592190889370933","8.185840707964601","14.76510067114094"
,"3.9735099337748347","12.026726057906458","8.026030368763557","8.185840707964601","14.988814317673377"
,"4.194260485651214","12.694877505567929","7.592190889370933","7.079646017699115","15.246636771300448"
,"4.194260485651214","13.140311804008908","7.575757575757576","6.873614190687362","14.988814317673377"
,"3.9647577092511015","11.804008908685969","8.225108225108226","6.873614190687362","14.76510067114094"
,"4.395604395604396","11.830357142857142","6.29067245119306","7.760532150776053","13.422818791946309"
,"3.7444933920704844","11.358574610244988","7.158351409978309","7.760532150776053","12.080536912751679"
,"5.506607929515418","11.804008908685969","7.809110629067245","7.964601769911504","11.358574610244988"
,"5.263157894736842","11.358574610244988","8.658008658008658","7.5388026607538805","10.913140311804009"
,"5.240174672489083","12.47216035634744","9.719222462203025","7.5388026607538805","10.690423162583519"
,"5.021834061135371","12.026726057906458","9.071274298056156","7.760532150776053","9.799554565701559"
,"4.57516339869281","12.080536912751679","8.855291576673865","7.760532150776053","10.244988864142538"
,"3.9215686274509802","11.607142857142858","9.935205183585314","8.425720620842572","10.022271714922049"
,"4.139433551198257","11.830357142857142","10.799136069114471","8.869179600886918","9.799554565701559"
,"4.357298474945534","10.762331838565023","10.606060606060606","8.666666666666668","10.690423162583519"
,"4.57516339869281","11.210762331838566","11.03896103896104","9.11111111111111","10.690423162583519"
,"5.446623093681917","10.986547085201794","11.879049676025918","10.222222222222223","11.804008908685969"
,"5","11.210762331838566","12.742980561555076","10.222222222222223","12.026726057906458"
,"5.6521739130434785","10.762331838565023","13.174946004319654","11.555555555555555","13.808463251670378"
,"6.956521739130435","10.337078651685392","14.502164502164502","11.777777777777777","13.140311804008908"
,"7.82608695652174","10.337078651685392","14.533622559652928","13.111111111111112","13.169642857142858"
,"7.608695652173914","11.46067415730337","14.967462039045554","13.111111111111112","13.140311804008908"
,"8.695652173913043","11.235955056179774","16.919739696312362","12.666666666666668","12.91759465478842"
,"8.26086956521739","12.387387387387387","15.835140997830802","12.666666666666668","12.47216035634744"
,"10.869565217391305","11.936936936936938","16.48590021691974","12.444444444444445","12.694877505567929"
,"11.904761904761903","11.26126126126126","17.35357917570499","11.333333333333332","11.58129175946548"
,"12.770562770562771","12.18961625282167","17.608695652173914","10.666666666666668","10.690423162583519"
,"12.79826464208243","11.963882618510159","16.08695652173913","11.358574610244988","10.666666666666668"
,"13.478260869565217","12.18961625282167","16.08695652173913","10.46770601336303","10.398230088495575"
,"12.608695652173912","11.711711711711711","16.08695652173913","10.46770601336303","9.955752212389381"
,"13.071895424836603","12.837837837837837","15.434782608695652","9.799554565701559","9.513274336283185"
,"14.596949891067537","13.063063063063062","17.429193899782135","9.131403118040089","9.513274336283185"
,"14.814814814814813","13.513513513513514","15.72052401746725","8.463251670378618","9.29203539823009"
,"15.468409586056644","13.288288288288289","14.87964989059081","8.908685968819599","10.176991150442479"
,"14.596949891067537","13.288288288288289","15.098468271334792","8.928571428571429","9.271523178807946"
,"13.507625272331156","15.090090090090092","15.098468271334792","9.151785714285714","9.050772626931568"
,"12.854030501089325","14.18918918918919","14.22319474835886","8.705357142857142","9.734513274336283"
,"12.391304347826088","14.157303370786517","14.41048034934498","8.482142857142858","9.050772626931568"
,"11.73913043478261","14.864864864864865","13.537117903930133","8.705357142857142","9.050772626931568"
,"11.521739130434783","13.707865168539326","14.41048034934498","8.482142857142858","9.933774834437086"
,"11.521739130434783","13.258426966292136","14.41048034934498","8.017817371937639","9.933774834437086"
,"10.412147505422993","12.808988764044942","12.882096069868995","7.57238307349666","10.154525386313466"
,"9.97830802603037","11.685393258426966","12.882096069868995","8.258928571428571","9.713024282560706"
,"10","11.434977578475337","12.22707423580786","9.641255605381167","9.271523178807946"
,"8.043478260869565","10.961968680089486","12.22707423580786","8.94854586129754","9.713024282560706"
,"7.8431372549019605","10.961968680089486","11.353711790393014","10.290827740492169","9.933774834437086"
,"6.971677559912854","10.538116591928251","10.284463894967178","10.06711409395973","9.955752212389381"
,"6.550218340611353","10.290827740492169","9.62800875273523","8.94854586129754","10.619469026548673"
,"6.318082788671024","9.395973154362416","10.307017543859649","8.724832214765101","11.725663716814159"
,"6.318082788671024","9.619686800894854","9.210526315789473","9.172259507829978","11.30820399113082"
,"6.318082788671024","10.738255033557047","7.894736842105263","10.51454138702461","10.864745011086473"
,"5.010893246187364","9.619686800894854","7.658643326039387","11.607142857142858","10.864745011086473"
,"4.57516339869281","9.172259507829978","7.00218818380744","12.053571428571429","11.529933481152993"
,"4.782608695652174","9.619686800894854","7.2210065645514225","11.185682326621924","12.416851441241686"
,"4.130434782608695","9.90990990990991","6.783369803063458","10.51454138702461","12.666666666666668"
,"4.565217391304348","10.383747178329571","6.783369803063458","9.619686800894854","12.222222222222221"
,"4.782608695652174","9.706546275395034","5.921052631578947","9.619686800894854","13.303769401330376"
,"5","10.15801354401806","5.921052631578947","10.961968680089486","13.333333333333334"
,"5.217391304347826","10.383747178329571","5.482456140350877","10.961968680089486","12.222222222222221"
,"5.6521739130434785","9.932279909706546","5.482456140350877","11.185682326621924","12.444444444444445"
,"6.086956521739131","9.029345372460497","5.921052631578947","10.714285714285714","14.222222222222221"
,"6.507592190889371","9.480812641083523","6.578947368421052","10.690423162583519","13.777777777777779"
,"7.391304347826087","9.728506787330318","6.593406593406594","9.35412026726058","13.111111111111112"
,"8.24295010845987","10.633484162895927","6.813186813186813","9.777777777777779","12.222222222222221"
,"9.544468546637743","9.276018099547512","6.153846153846154","10.444444444444445","11.11111111111111"
,"9.544468546637743","9.95475113122172","6.593406593406594","11.777777777777777","10.666666666666668"
,"9.740259740259742","9.728506787330318","6.387665198237885","11.555555555555555","10.714285714285714"
,"10.38961038961039","9.276018099547512","6.607929515418502","12.47216035634744","10.044642857142858"
,"11.688311688311687","9.502262443438914","6.387665198237885","12.88888888888889","10.714285714285714"
,"12.987012987012985","10.407239819004525","6.607929515418502","13.333333333333334","10.06711409395973"
,"14.06926406926407","11.312217194570136","6.578947368421052","12.91759465478842","8.295964125560538"
,"13.41991341991342","11.538461538461538","5.714285714285714","12.86031042128603","8.520179372197308"
,"12.337662337662337","11.538461538461538","6.140350877192982","13.747228381374724","8.74439461883408"
,"12.121212121212121","11.085972850678733","5.701754385964912","13.777777777777779","8.968609865470851"
,"13.203463203463203","11.337868480725625","5.263157894736842","13.555555555555557","8.053691275167784"
,"13.41991341991342","11.312217194570136","5.921052631578947","13.777777777777779","9.395973154362416"
,"13.852813852813853","11.085972850678733","6.798245614035088","13.777777777777779","8.501118568232663"
,"13.636363636363635","12.44343891402715","7.236842105263158","13.555555555555557","8.277404921700224"
,"12.554112554112553","11.76470588235294","7.456140350877193","12.88888888888889","8.277404921700224"
,"11.663066954643629","11.337868480725625","7.6923076923076925","12.444444444444445","7.5892857142857135"
,"10.173160173160174","11.564625850340136","9.251101321585903","12.24944320712695","8.258928571428571"
,"10.822510822510822","11.337868480725625","11.013215859030836","12.026726057906458","8.705357142857142"
,"10.84598698481562","10.884353741496598","10.572687224669604","12.47216035634744","7.5892857142857135"
,"11.713665943600867","11.564625850340136","11.233480176211454","12.91759465478842","7.366071428571429"
,"11.471861471861471","12.471655328798185","12.555066079295155","12.91759465478842","7.333333333333333"
,"11.471861471861471","12.698412698412698","12.995594713656388","13.140311804008908","6.666666666666667"
,"11.471861471861471","11.564625850340136","13.876651982378855","12.694877505567929","6.222222222222222"
,"11.471861471861471","12.925170068027212","14.537444933920703","12.694877505567929","6.666666666666667"
,"11.496746203904555","12.471655328798185","15.894039735099339","12.24944320712695","6.013363028953229"
,"12.121212121212121","13.151927437641723","16.55629139072848","12.91759465478842","5.333333333333334"
,"13.203463203463203","13.378684807256235","16.519823788546255","12.24944320712695","6.013363028953229"
,"13.232104121475055","13.60544217687075","14.537444933920703","12.24944320712695","5.111111111111112"
,"13.449023861171366","14.965986394557824","15.418502202643172","12.694877505567929","5.0884955752212395"
,"14.316702819956618","15.192743764172336","16.263736263736263","11.58129175946548","5.3097345132743365"
,"14.565217391304348","13.83219954648526","16.263736263736263","11.804008908685969","5.9734513274336285"
,"13.507625272331156","12.925170068027212","15.418502202643172","11.358574610244988","6.637168141592921"
,"13.071895424836603","12.925170068027212","15.198237885462554","10.491071428571429","7.079646017699115"
,"12.854030501089325","12.5","16.299559471365637","10.913140311804009","6.8584070796460175"
,"14.161220043572984","11.845102505694761","15.418502202643172","10.9375","6.637168141592921"
,"13.260869565217392","11.845102505694761","15.384615384615385","10.714285714285714","7.52212389380531"
,"13.478260869565217","11.363636363636363","16.7032967032967","10.913140311804009","7.300884955752212"
,"12.636165577342048","10.454545454545453","17.36263736263736","11.358574610244988","7.7433628318584065"
,"12.200435729847495","11.818181818181818","17.763157894736842","11.1358574610245","7.9470198675496695"
,"11.328976034858387","10.909090909090908","18.681318681318682","12","8.609271523178808"
,"11.572052401746726","10.681818181818182","19.340659340659343","11.11111111111111","8.830022075055188"
,"11.790393013100436","11.136363636363637","20.21978021978022","10.444444444444445","8.609271523178808"
,"11.790393013100436","11.363636363636363","20.439560439560438","10.690423162583519","9.050772626931568"
,"11.572052401746726","11.363636363636363","20.87912087912088","10.888888888888888","9.050772626931568"
,"11.159737417943107","12.272727272727273","19.383259911894275","9.777777777777779","8.388520971302428"
,"10.065645514223196","11.845102505694761","20.439560439560438","10.666666666666668","7.709251101321586"
,"10.262008733624455","12.785388127853881","18.681318681318682","11.11111111111111","8.370044052863436"
,"9.62800875273523","13.013698630136986","17.802197802197803","11.58129175946548","9.030837004405285"
,"10.087719298245613","11.87214611872146","16.00877192982456","12.24944320712695","7.709251101321586"
,"10.526315789473683","11.415525114155251","15.570175438596493","11.58129175946548","8.590308370044053"
,"10.74561403508772","10.297482837528605","14.692982456140353","11.333333333333332","9.010989010989011"
,"10.307017543859649","10.983981693363845","12.719298245614036","12.222222222222221","10.307017543859649"
,"10.50328227571116","10.045662100456621","12.5","12.222222222222221","10.74561403508772"
,"10.722100656455142","10.95890410958904","12.25382932166302","11.777777777777777","10.74561403508772"
,"11.76470588235294","11.161731207289293","10.722100656455142","12.666666666666668","11.597374179431071"
,"10.893246187363834","10.933940774487471","9.846827133479213","11.777777777777777","11.816192560175056"
,"11.546840958605664","11.59090909090909","9.190371991247265","12.444444444444445","12.035010940919037"
,"10.869565217391305","11.389521640091116","8.333333333333332","12.222222222222221","12.472647702407002"
,"10.869565217391305","12.52847380410023","8.114035087719298","11.555555555555555","11.816192560175056"
,"10.893246187363834","13.211845102505695","7.236842105263158","10.666666666666668","11.816192560175056"
,"10.457516339869281","13.439635535307518","7.017543859649122","10.46770601336303","10.065645514223196"
,"9.368191721132897","14.772727272727273","7.017543859649122","9.799554565701559","9.190371991247265"
,"9.368191721132897","14.545454545454545","6.783369803063458","9.799554565701559","7.87746170678337"
,"9.803921568627452","14.350797266514807","5.25164113785558","9.777777777777779","7.894736842105263"
,"9.586056644880173","13.926940639269406","4.366812227074235","9.777777777777779","7.894736842105263"
,"9.565217391304348","13.926940639269406","5.010893246187364","10.222222222222223","8.114035087719298"
,"9.586056644880173","13.698630136986301","5.446623093681917","9.35412026726058","8.552631578947368"
,"9.782608695652174","13.013698630136986","5.240174672489083","10","8.552631578947368"
,"8.695652173913043","13.013698630136986","5.458515283842795","8.908685968819599","8.114035087719298"
,"8.676789587852495","11.415525114155251","6.986899563318777","10.022271714922049","9.230769230769232"
,"8.459869848156181","11.87214611872146","6.986899563318777","11.383928571428571","9.45054945054945"
,"9.347826086956522","11.415525114155251","7.423580786026202","12.276785714285714","9.670329670329672"
,"10.217391304347826","10.045662100456621","7.641921397379912","12.276785714285714","9.911894273127754"
,"9.803921568627452","9.839816933638444","7.20524017467249","12.5","10.13215859030837"
,"9.347826086956522","9.610983981693364","7.8431372549019605","13.169642857142858","9.691629955947137"
,"9.15032679738562","9.382151029748284","9.130434782608695","12.47216035634744","9.911894273127754"
,"8.951965065502183","8.924485125858125","9.565217391304348","12.47216035634744","9.911894273127754"
,"9.606986899563319","8.695652173913043","9.565217391304348","13.140311804008908","9.691629955947137"
,"10.722100656455142","8.009153318077804","10.434782608695652","13.111111111111112","9.45054945054945"
,"12.882096069868995","7.322654462242563","10.434782608695652","13.333333333333334","9.230769230769232"
,"13.537117903930133","6.164383561643835","10.217391304347826","13.333333333333334","8.552631578947368"
,"14.628820960698691","5.93607305936073","10.217391304347826","12.666666666666668","8.552631578947368"
,"15.283842794759824","6.164383561643835","10.652173913043478","12","8.333333333333332"
,"14.41048034934498","6.621004566210045","11.08695652173913","11.555555555555555","8.771929824561402"
,"14.192139737991265","5.93607305936073","11.521739130434783","11.555555555555555","8.35164835164835"
,"14.41048034934498","5.466970387243736","11.08695652173913","10.690423162583519","7.6923076923076925"
,"15.065502183406112","5.0113895216400905","10.434782608695652","11.777777777777777","7.9120879120879115"
,"15.502183406113538","3.8724373576309796","11.521739130434783","12.168141592920353","8.096280087527353"
,"14.847161572052403","4.328018223234624","11.956521739130435","11.725663716814159","8.73362445414847"
,"15.686274509803921","4.328018223234624","11.956521739130435","10.176991150442479","8.078602620087336"
,"15.032679738562091","4.545454545454546","14.347826086956522","10.154525386313466","7.860262008733625"
,"14.161220043572984","4.545454545454546","15.217391304347828","9.050772626931568","8.315098468271334"
,"12.854030501089325","4.090909090909091","15","8.830022075055188","8.51528384279476"
,"12.636165577342048","3.8724373576309796","14.565217391304348","9.933774834437086","9.170305676855897"
,"12.418300653594772","4.783599088838269","15.434782608695652","9.713024282560706","9.170305676855897"
,"13.28976034858388","5.0113895216400905","15.40130151843818","11.258278145695364","9.388646288209607"
,"13.725490196078432","5.694760820045558","16.268980477223426","10.816777041942604","9.170305676855897"
,"13.318777292576419","6.150341685649203","16.702819956616054","10.352422907488986","9.388646288209607"
,"14.660831509846828","6.407322654462242","16.702819956616054","10.307017543859649","8.971553610503284"
,"13.596491228070176","6.621004566210045","16.52173913043478","10.329670329670328","10.284463894967178"
,"12.967032967032969","7.30593607305936","14.967462039045554","10.989010989010989","10.940919037199125"
,"13.406593406593407","8.200455580865604","14.71861471861472","10.989010989010989","10.50328227571116"
,"14.725274725274726","8.428246013667426","15.367965367965366","12.362030905077264","10.940919037199125"
,"14.505494505494507","7.972665148063782","15.151515151515152","13.245033112582782","12.035010940919037"
,"15.570175438596493","7.972665148063782","15.151515151515152","13.43612334801762","11.816192560175056"
,"15.098468271334792","8.656036446469248","14.71861471861472","13.876651982378855","12.5"
,"14.912280701754385","8.181818181818182","13.852813852813853","14.096916299559473","13.157894736842104"
,"15.350877192982457","7.954545454545454","13.665943600867678","14.537444933920703","14.692982456140353"
,"15.570175438596493","7.954545454545454","14.71861471861472","14.537444933920703","14.473684210526317"
,"14.692982456140353","8.863636363636363","15.151515151515152","15.198237885462554","15.350877192982457"
,"14.692982456140353","9.772727272727273","14.502164502164502","15.198237885462554","15.824175824175823"
,"14.945054945054945","9.772727272727273","14.935064935064934","15.638766519823788","16.043956043956044"
,"14.065934065934066","9.318181818181818","14.06926406926407","16.299559471365637","16.043956043956044"
,"14.945054945054945","10.022779043280181","13.449023861171366","14.977973568281937","14.977973568281937"
,"15.164835164835164","11.643835616438356","12.79826464208243","14.757709251101323","15.673289183222957"
,"15.824175824175823","11.87214611872146","13.015184381778742","15.198237885462554","15.011037527593817"
,"15.384615384615385","12.984054669703873","13.015184381778742","14.065934065934066","14.977973568281937"
,"15.418502202643172","13.211845102505695","13.015184381778742","13.626373626373626","13.656387665198238"
,"14.757709251101323","14.350797266514807","11.279826464208242","13.626373626373626","12.803532008830022"
,"14.096916299559473","13.211845102505695","10.629067245119305","13.626373626373626","13.90728476821192"
,"14.096916299559473","13.18181818181818","10.629067245119305","12.555066079295155","13.024282560706402"
,"14.56953642384106","12.954545454545455","9.956709956709958","12.114537444933921","13.90728476821192"
,"13.90728476821192","13.40909090909091","9.307359307359308","10.176991150442479","12.362030905077264"
,"13.686534216335541","14.058956916099774","10.38961038961039","11.725663716814159","12.362030905077264"
,"12.77533039647577","12.698412698412698","10.38961038961039","12.416851441241686","13.215859030837004"
,"11.894273127753303","14.058956916099774","11.471861471861471","11.086474501108649","12.555066079295155"
,"12.555066079295155","13.60544217687075","11.879049676025918","10.619469026548673","12.555066079295155"
,"12.77533039647577","13.83219954648526","12.311015118790497","9.070796460176991","13.024282560706402"
,"12.803532008830022","12.925170068027212","12.337662337662337","9.734513274336283","13.90728476821192"
,"12.334801762114537","12.272727272727273","13.232104121475055","8.849557522123893","12.362030905077264"
,"12.555066079295155","11.59090909090909","13.665943600867678","9.29203539823009","11.037527593818984"
,"12.114537444933921","11.818181818181818","13.852813852813853","8.830022075055188","12.362030905077264"
,"12.995594713656388","11.337868480725625","13.449023861171366","9.713024282560706","11.894273127753303"
,"11.674008810572687","9.772727272727273","13.232104121475055","9.271523178807946","11.45374449339207"
,"11.920529801324504","10.657596371882086","12.58134490238612","8.388520971302428","11.45374449339207"
,"11.699779249448124","9.523809523809524","12.147505422993492","7.505518763796909","9.911894273127754"
,"10.816777041942604","7.709750566893423","13.232104121475055","8.590308370044053","10.352422907488986"
,"10.398230088495575","7.936507936507936","12.58134490238612","9.030837004405285","10.352422907488986"
,"10.398230088495575","6.363636363636363","12.79826464208243","8.388520971302428","9.45054945054945"
,"10.176991150442479","7.029478458049887","13.015184381778742","9.050772626931568","10.087719298245613"
,"9.29203539823009","7.954545454545454","13.232104121475055","9.030837004405285","10.307017543859649"
,"9.070796460176991","6.802721088435375","12.58134490238612","8.81057268722467","10.526315789473683"
,"8.628318584070795","7.029478458049887","13.636363636363635","8.370044052863436","10.284463894967178"
,"7.964601769911504","7.2562358276643995","14.316702819956618","8.167770419426049","10.50328227571116"
,"8.185840707964601","7.029478458049887","14.967462039045554","7.9470198675496695","9.492273730684326"
,"7.964601769911504","7.482993197278912","15.184381778741866","7.72626931567329","9.713024282560706"
,"7.929515418502203","7.709750566893423","14.285714285714285","7.505518763796909","9.713024282560706"
,"8.571428571428571","7.918552036199094","14.06926406926407","6.401766004415011","8.370044052863436"
,"8.81057268722467","7.46606334841629","13.852813852813853","6.167400881057269","9.230769230769232"
,"8.388520971302428","7.727272727272727","12.987012987012985","6.387665198237885","8.791208791208792"
,"7.929515418502203","6.378132118451026","11.688311688311687","5.947136563876652","9.010989010989011"
,"8.791208791208792","7.972665148063782","12.121212121212121","5.947136563876652","9.010989010989011"
,"8.590308370044053","7.744874715261959","10.195227765726681","6.843267108167771","9.230769230769232"
,"9.713024282560706","7.744874715261959","9.935205183585314","6.843267108167771","9.670329670329672"
,"10.352422907488986","7.744874715261959","10.367170626349893","7.06401766004415","8.771929824561402"
,"10.572687224669604","6.605922551252847","9.503239740820735","6.843267108167771","9.210526315789473"
,"11.233480176211454","5.949656750572083","9.503239740820735","7.28476821192053","10.087719298245613"
,"11.674008810572687","6.864988558352403","10.583153347732182","8.388520971302428","10.964912280701753"
,"12.307692307692308","6.864988558352403","10.560344827586206","8.609271523178808","10.76923076923077"
,"13.186813186813188","6.636155606407322","10.560344827586206","9.492273730684326","11.428571428571429"
,"13.157894736842104","6.178489702517163","11.637931034482758","10.816777041942604","10.989010989010989"
,"14.473684210526317","7.322654462242563","12.284482758620689","11.037527593818984","10.76923076923077"
,"17.105263157894736","5.491990846681922","12.258064516129032","10.816777041942604","11.20879120879121"
,"16.228070175438596","5.93607305936073","13.763440860215054","11.479028697571744","11.428571428571429"
,"17.543859649122805","6.164383561643835","14.439655172413794","12.803532008830022","11.648351648351648"
,"18.161925601750546","6.621004566210045","14.408602150537634","13.495575221238937","12.307692307692308"
,"18.161925601750546","7.30593607305936","14.193548387096774","13.938053097345133","11.428571428571429"
,"18.599562363238512","5.93607305936073","13.978494623655912","15.299334811529933","11.18421052631579"
,"19.868995633187772","6.392694063926941","13.118279569892474","14.634146341463413","11.18421052631579"
,"18.995633187772924","7.077625570776255","12.931034482758621","14.601769911504425","12.719298245614036"
,"19.868995633187772","8.447488584474886","13.822894168466524","13.495575221238937","12.910284463894966"
,"20.305676855895197","8.904109589041095","13.390928725701945","14.15929203539823","12.691466083150985"
,"18.995633187772924","8.904109589041095","13.606911447084233","13.274336283185843","14.442013129102845"
,"18.340611353711793","8.88382687927107","13.606911447084233","13.495575221238937","14.660831509846828"
,"18.12227074235808","8.904109589041095","13.636363636363635","13.495575221238937","14.22319474835886"
,"17.46724890829694","9.817351598173515","14.038876889848812","13.303769401330376","12.910284463894966"
,"17.03056768558952","9.817351598173515","14.038876889848812","14.19068736141907","12.691466083150985"
,"17.248908296943235","11.643835616438356","14.75054229934924","12.86031042128603","14.660831509846828"
,"16.122004357298476","12.32876712328767","15.40130151843818","12.195121951219512","15.973741794310722"
,"15.468409586056644","12.756264236902052","15.65217391304348","11.973392461197339","17.067833698030636"
,"14.41048034934498","13.18181818181818","17.17391304347826","11.751662971175167","16.885964912280702"
,"13.100436681222707","12.727272727272727","16.304347826086957","11.283185840707963","17.105263157894736"
,"11.790393013100436","12.954545454545455","15.938864628820962","11.283185840707963","16.885964912280702"
