BehaviorSpace results (NetLogo 6.2.2),,,,,,,,,,,,,,,,,,,,,,,
New_Virus_patches.nlogo,,,,,,,,,,,,,,,,,,,,,,,
experiment,,,,,,,,,,,,,,,,,,,,,,,
04/12/2022 23:20:23:440 +0800,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,
-17,17,-17,17,,,,,,,,,,,,,,,,,,,,
[run number],duration,carriers-shape,infectiousness,number-people,,,,infected,,,,,,,,,,,,,,,
105,10,person,30,350,,,,0,,,,,,,,,,,,,,,
106,10,person,30,350,,,,0,,,,,,,,,,,,,,,
107,10,person,30,350,,,,0,,,,,,,,,,,,,,,
108,10,person,30,350,,,,0,,,,,,,,,,,,,,,
109,10,person,30,350,,,,0,,,,,,,,,,,,,,,
110,10,person,30,350,,,,0,,,,,,,,,,,,,,,
111,10,person,30,400,,,,0,0,,,,,,,,,,,,,,
112,10,person,30,400,,,,0,,,,,,,,,,,,,,,
113,10,person,30,400,,,,0,,,,,,,,,,,,,,,
114,10,person,30,400,,,,0,,,,,,,,,,,,,,,
115,10,person,30,400,,,,0,,,,,,,,,,,,,,,
116,10,person,30,400,,,,0,,,,,,,,,,,,,,,
117,10,person,30,400,,,,0,,,,,,,,,,,,,,,
118,10,person,30,400,,,,0,,,,,,,,,,,,,,,
119,10,person,30,400,,,,0,,,,,,,,,,,,,,,
120,10,person,30,400,,,,0,,,,,,,,,,,,,,,
121,10,person,30,450,,,,0,0,,,,,,,,,,,,,,
122,10,person,30,450,,,,0,,,,,,,,,,,,,,,
123,10,person,30,450,,,,0,,,,,,,,,,,,,,,
124,10,person,30,450,,,,0,,,,,,,,,,,,,,,
125,10,person,30,450,,,,0,,,,,,,,,,,,,,,
126,10,person,30,450,,,,0,,,,,,,,,,,,,,,
127,10,person,30,450,,,,0,,,,,,,,,,,,,,,
128,10,person,30,450,,,,0,,,,,,,,,,,,,,,
129,10,person,30,450,,,,0,,,,,,,,,,,,,,,
130,10,person,30,450,,,,0,,,,,,,,,,,,,,,
131,10,person,30,500,,,,0,0.005914972,,,,,,,,,,,,,,
132,10,person,30,500,,,,0,,,,,,,,,,,,,,,
133,10,person,30,500,,,,0,,,,,,,,,,,,,,,
134,10,person,30,500,,,,5.914972274,,,,,,,,,,,,,,,
135,10,person,30,500,,,,0,,,,,,,,,,,,,,,
136,10,person,30,500,,,,0,,,,,,,,,,,,,,,
137,10,person,30,500,,,,0,,,,,,,,,,,,,,,
138,10,person,30,500,,,,0,,,,,,,,,,,,,,,
139,10,person,30,500,,,,0,,,,,,,,,,,,,,,
140,10,person,30,500,,,,0,,,,,,,,,,,,,,,
141,10,person,30,550,,,,0,0.038458003,,,,,,,,,,,,,,
142,10,person,30,550,,,,4.713804714,,,,,,,,,,,,,,,
143,10,person,30,550,,,,4.102564103,,,,,,,,,,,,,,,
144,10,person,30,550,,,,0,,,,,,,,,,,,,,,
145,10,person,30,550,,,,6.543624161,,,,,,,,,,,,,,,
146,10,person,30,550,,,,6.462585034,,,,,,,,,,,,,,,
147,10,person,30,550,,,,0,,,,,,,,,,,,,,,
148,10,person,30,550,,,,6.908462867,,,,,,,,,,,,,,,
149,10,person,30,550,,,,0,,,,,,,,,,,,,,,
150,10,person,30,550,,,,9.726962457,,,,,,,,,,,,,,,
151,10,person,30,600,,,,10.72026801,0.081327492,,,,,,,,,,,,,,
152,10,person,30,600,,,,9.500805153,,,,,,,,,,,,,,,
153,10,person,30,600,,,,10.28938907,,,,,,,,,,,,,,,
154,10,person,30,600,,,,8.077544426,,,,,,,,,,,,,,,
155,10,person,30,600,,,,10.49284579,,,,,,,,,,,,,,,
156,10,person,30,600,,,,0,,,,,,,,,,,,,,,
157,10,person,30,600,,,,11.95652174,,,,,,,,,,,,,,,
158,10,person,30,600,,,,7.704918033,,,,,,,,,,,,,,,
159,10,person,30,600,,,,5.85443038,,,,,,,,,,,,,,,
160,10,person,30,600,,,,6.730769231,,,,,,,,,,,,,,,
161,10,person,35,250,,,,0,0,,,,,,,,,,,,,,
162,10,person,35,250,,,,0,,,,,,,,,,,,,,,
163,10,person,35,250,,,,0,,,,,,,,,,,,,,,
164,10,person,35,250,,,,0,,,,,,,,,,,,,,,
165,10,person,35,250,,,,0,,,,,,,,,,,,,,,
166,10,person,35,250,,,,0,,,,,,,,,,,,,,,
167,10,person,35,250,,,,0,,,,,,,,,,,,,,,
168,10,person,35,250,,,,0,,,,,,,,,,,,,,,
169,10,person,35,250,,,,0,,,,,,,,,,,,,,,
170,10,person,35,250,,,,0,,,,,,,,,,,,,,,
171,10,person,35,300,,,,0,0,,,,,,,,,,,,,,
172,10,person,35,300,,,,0,,,,,,,,,,,,,,,
173,10,person,35,300,,,,0,,,,,,,,,,,,,,,
174,10,person,35,300,,,,0,,,,,,,,,,,,,,,
175,10,person,35,300,,,,0,,,,,,,,,,,,,,,
176,10,person,35,300,,,,0,,,,,,,,,,,,,,,
177,10,person,35,300,,,,0,,,,,,,,,,,,,,,
178,10,person,35,300,,,,0,,,,,,,,,,,,,,,
179,10,person,35,300,,,,0,,,,,,,,,,,,,,,
180,10,person,35,300,,,,0,,,,,,,,,,,,,,,
181,10,person,35,350,,,,0,0,,,,,,,,,,,,,,
182,10,person,35,350,,,,0,,,,,,,,,,,,,,,
183,10,person,35,350,,,,0,,,,,,,,,,,,,,,
184,10,person,35,350,,,,0,,,,,,,,,,,,,,,
185,10,person,35,350,,,,0,,,,,,,,,,,,,,,
